CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST
21287197000161,2016-06-16,7074312.0,1.0,7074500.0,7074500.0,0.0,1
21287197000161,2016-06-17,20338828.13,1.0005276,20339017.39,13260783.61,0.0,1
21287197000161,2016-06-20,35522328.4,1.0009902,35522470.15,15174048.97,0.0,1
21287197000161,2016-06-21,50958051.26,1.0015153,50958120.48,15417017.0,0.0,1
21287197000161,2016-06-22,61789998.79,1.0020386000000001,61789971.3,10805221.07,0.0,1
21287197000161,2016-06-23,78894838.71,1.0025618,78894695.72,17072464.29,0.0,1
21287197000161,2016-06-24,93042520.59,1.0030851,93042234.19,14106359.51,0.0,1
21287197000161,2016-06-27,108109779.78,1.0036086,108109327.6,15018531.68,0.0,1
21287197000161,2016-06-28,119844296.93,1.0041344,119843654.06,11677682.08,0.0,1
21287197000161,2016-06-29,135980192.05,1.0046595999999999,135979338.46,16073007.23,0.0,1
21287197000161,2016-06-30,155745953.17,1.0051851,155744864.4,19694388.39,0.0,1
21287197000161,2016-07-01,169625033.77,1.005711,169624706.42,13798364.6,0.0,1
21287197000161,2016-07-04,180914218.52,1.0062396999999998,180913464.75,11199586.27,0.0,1
21287197000161,2016-07-05,194298030.71,1.0067663,194296831.88,13288693.95,0.0,1
21287197000161,2016-07-06,216449752.93,1.0072945,216448087.88,22049314.74,0.0,1
21287197000161,2016-07-07,240399760.93,1.0078226,240397593.53,23836020.11,0.0,1
21287197000161,2016-07-08,287094783.72,1.0083398,287096388.21,46575420.63,0.0,1
21287197000161,2016-07-11,310513961.99,1.0022784,285370453.8,0.0,119.24,1
21287197000161,2016-07-12,284341468.56,0.9986657,284341834.91,0.0,0.0,1
21287197000161,2016-07-13,284632672.03,0.9996857,284632237.56,0.0,0.0,1
21287197000161,2016-07-14,284934240.39,1.0007426,284933174.93,0.0,0.0,1
21287197000161,2016-07-15,283429444.63,0.9954552,283427747.7,0.0,0.0,1
21287197000161,2016-07-18,284443950.11,0.9990162,284441624.17,0.0,0.0,1
21287197000161,2016-07-19,282187318.24,0.9910893,282184613.03,0.0,55.46,1
21287197000161,2016-07-20,286436632.55,1.0060112,286433202.49,0.0,0.0,1
21287197000161,2016-07-21,279822963.7,0.9827801,279818801.86,0.0,0.0,1
21287197000161,2016-07-22,279303970.23,0.9809546999999998,279299087.45,0.0,0.0,1
21287197000161,2016-07-25,278731527.86,0.9789417,278725924.96,0.0,0.0,1
21287197000161,2016-07-26,276633292.08,0.9715697,276626970.03,0.0,0.0,1
21287197000161,2016-07-27,276578916.31,0.9713762,276571878.54,0.0,0.0,1
21287197000161,2016-07-28,275655255.32,0.9681334,275648300.41,0.0,272.75,1
21287197000161,2016-07-29,275423721.83,0.9673181,275416166.87,0.0,0.0,1
21287197000161,2016-08-01,275810207.86,0.9687041999999999,275810828.04,0.0,0.0,1
21287197000161,2016-08-02,275607303.8,0.9679893,275607269.78,0.0,0.0,1
21287197000161,2016-08-03,275645116.22,0.9681198000000001,275644428.37,0.0,0.0,1
21287197000161,2016-08-04,276296761.75,0.9704017,276294135.03,0.0,0.0,1
21287197000161,2016-08-05,277686815.09,0.9752908000000001,277686168.35,0.0,0.0,1
21287197000161,2016-08-08,277328450.99,0.9740299000000001,277327147.02,0.0,0.0,1
21287197000161,2016-08-09,279285443.0,0.9809009,279283482.37,0.0,0.0,1
21287197000161,2016-08-10,278817982.31,0.9792568000000001,278815361.81,0.0,0.0,1
21287197000161,2016-08-11,278436699.62,0.9779134,278432865.89,0.0,0.0,1
21287197000161,2016-08-12,278710151.04,0.9788737,278706293.25,0.0,0.0,1
21287197000161,2016-08-15,278465750.08,0.9780129999999999,278461233.38,0.0,0.0,1
21287197000161,2016-08-16,277174034.89,0.9734739,277168859.67,0.0,0.0,1
21287197000161,2016-08-17,276960315.94,0.972721,276954484.32,0.0,0.0,1
21287197000161,2016-08-18,276182101.69,0.9699853999999999,276175614.02,0.0,0.0,1
21287197000161,2016-08-19,277128992.69,0.9733088,277121850.25,0.0,0.0,1
21287197000161,2016-08-22,276809725.22,0.9721851999999999,276801926.46,0.0,0.0,1
21287197000161,2016-08-23,276720948.7,0.9718711,276712494.13,0.0,0.0,1
21287197000161,2016-08-24,276094185.0,0.9696674000000001,276085074.79,0.0,0.0,1
21287197000161,2016-08-25,273280379.55,0.9597825000000001,273270614.71,0.0,0.0,1
21287197000161,2016-08-26,272482904.06,0.9569793,272472489.22,0.0,0.0,1
21287197000161,2016-08-29,272172620.64,0.9558871999999999,272161557.1,0.0,0.0,1
21287197000161,2016-08-30,272764692.36,0.9579644,272752980.62,0.0,0.0,1
21287197000161,2016-08-31,272998543.92,0.9587834999999999,272986183.02,0.0,0.0,1
21287197000161,2016-09-01,275057352.9,0.9660489,275054785.33,0.0,0.0,1
21287197000161,2016-09-02,278257450.56,0.9772861,278254257.55,0.0,0.0,1
21287197000161,2016-09-05,275527117.16,0.9676944,275523293.44,0.0,0.0,1
21287197000161,2016-09-06,275453019.76,0.9674364,275449854.79,0.0,0.0,1
21287197000161,2016-09-08,280415234.26,0.9848765,280412793.17,0.0,2634.97,1
21287197000161,2016-09-09,275067990.7,0.9660843,275064915.38,2634.97,0.0,1
21287197000161,2016-09-12,275064616.61,0.9660702,275060915.81,0.0,0.0,1
21287197000161,2016-09-13,273417707.91,0.9602837,273413381.63,0.0,0.0,1
21287197000161,2016-09-14,273820634.89,0.961695,273815198.13,0.0,0.0,1
21287197000161,2016-09-15,277516391.7,0.9746754,277510989.56,0.0,0.0,1
21287197000161,2016-09-16,278521681.48,0.9782039,278515649.85,0.0,0.0,1
21287197000161,2016-09-19,275146369.95,0.9663469,275139707.18,0.0,0.0,1
21287197000161,2016-09-20,276269354.38,0.9702889,276262066.02,0.0,0.0,1
21287197000161,2016-09-21,282142890.75,0.9909158,282134974.94,0.0,0.0,1
21287197000161,2016-09-22,280147122.65,0.983904,280138569.78,0.0,0.0,1
21287197000161,2016-09-23,280873607.84,0.9864533,280864421.18,0.0,0.0,1
21287197000161,2016-09-26,281104285.25,0.9872613,281094463.59,0.0,0.0,1
21287197000161,2016-09-27,282719003.91,0.9929303,282708546.9,0.0,0.0,1
21287197000161,2016-09-28,282933152.33,0.9936802,282922057.32,0.0,0.0,1
21287197000161,2016-09-29,282378725.04,0.9917306,282366991.67,0.0,0.0,1
21287197000161,2016-09-30,282142385.3,0.9908983,282130014.48,0.0,0.0,1
21287197000161,2016-10-03,284920073.2,1.000687,284917051.37,0.0,0.0,1
21287197000161,2016-10-04,284933573.12,1.0007312,284929630.8,0.0,0.0,1
21287197000161,2016-10-05,295818637.61,1.0389585,295813774.77,0.0,0.0,1
21287197000161,2016-10-06,296011779.73,1.0396336,296005978.55,0.0,0.0,1
21287197000161,2016-10-07,286936732.45,1.0084039,287003553.98,60000.0,61933.95,1
21287197000161,2016-10-10,285042823.44,1.0011827,285051015.76,0.0,7174.18,1
21287197000161,2016-10-11,285455094.03,1.0027046999999998,285455676.71,0.0,28678.33,1
21287197000161,2016-10-13,286710604.08,1.0071368,286717428.97,0.0,0.0,1
21287197000161,2016-10-14,287058233.48,1.0084424,287053033.76,0.0,36090.57,1
21287197000161,2016-10-17,286314631.23,1.0059924999999998,286319165.28,14781.84,51268.28,1
21287197000161,2016-10-18,286936732.45,1.0084039,287003553.98,60000.0,61933.95,1
21287197000161,2016-10-19,287330744.56,1.0099049999999998,287337948.49,0.0,92837.9,1
21287197000161,2016-10-20,279484026.66,0.9823761000000001,279493951.82,0.0,11498.53,1
21287197000161,2016-10-21,278250715.47,0.9780386000000001,278219512.81,0.0,40360.42,1
21287197000161,2016-10-24,278399545.31,0.9788196,278401682.6,0.0,40000.0,1
21287197000161,2016-10-25,276765343.08,0.9733043,276767349.19,0.0,65645.33,1
21287197000161,2016-10-26,276592667.22,0.9727119000000001,276593910.41,0.0,5000.0,1
21287197000161,2016-10-27,276737102.1,0.9740964,276738654.46,0.0,248928.19,1
21287197000161,2016-10-28,277271331.42,0.9761156999999999,277271049.09,0.0,41296.0,1
21287197000161,2016-10-31,277361936.45,0.9774195,277364682.34,0.0,276715.88,1
21287197000161,2016-11-01,277148779.79,0.9767578,277147718.62,0.0,29172.91,1
21287197000161,2016-11-03,277537292.64,0.9781161,277533144.53,0.0,0.0,1
21287197000161,2016-11-04,277631943.53,0.9784636,277631751.5,0.0,0.0,1
21287197000161,2016-11-07,278327425.89,0.9809124,278326559.13,0.0,0.0,1
21287197000161,2016-11-08,279076469.64,0.9838054,279080529.58,223803.07,290708.53,1
21287197000161,2016-11-09,277950901.67,0.9795946,277952942.59,66905.46,0.0,1
21287197000161,2016-11-10,276547380.92,0.9746458,276548754.67,0.0,0.0,1
21287197000161,2016-11-11,275715725.23,0.9710076,275716434.14,200000.0,0.0,1
21287197000161,2016-11-14,274768791.18,0.9676704,274768836.58,0.0,0.0,1
21287197000161,2016-11-16,275357765.56,0.9697423,275357149.01,0.0,0.0,1
21287197000161,2016-11-17,275684562.12,0.9708908000000002,275683282.66,0.0,0.0,1
21287197000161,2016-11-18,276089472.28,0.9723145,276087529.39,0.0,0.0,1
21287197000161,2016-11-21,277760518.86,0.9781972,277757911.86,0.0,0.0,1
21287197000161,2016-11-22,278116317.43,0.9795925,278114393.59,0.0,39704.52,1
21287197000161,2016-11-23,278549495.49,0.9811159,278546905.15,0.0,0.0,1
21287197000161,2016-11-24,278802253.88,0.9820038,278798995.4,0.0,0.0,1
21287197000161,2016-11-25,278444491.13,0.9807413,278440564.11,0.0,0.0,1
21287197000161,2016-11-28,279132817.39,0.9831634,279128222.42,0.0,0.0,1
21287197000161,2016-11-29,279378397.1,0.9840261,279373133.03,0.0,0.0,1
21287197000161,2016-11-30,279624315.22,0.9848906,279618593.66,0.0,0.0,1
21287197000161,2016-12-01,277541166.83,0.9775505999999999,277534703.74,0.0,0.0,1
21287197000161,2016-12-02,278233459.85,0.9799865,278226258.62,0.0,0.0,1
21287197000161,2016-12-05,279715532.25,0.9852040999999999,279707591.75,0.0,0.0,1
