CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST
14356961000148,2012-04-27,87844849.83,1000.0,87886573.0,87886573.0,0.0,1
14356961000148,2012-04-30,87852856.43,999.5343103,87845645.13,0.0,0.0,1
14356961000148,2012-05-02,124779692.95,1003.3916931,124977657.29,36793000.0,0.0,1
14356961000148,2012-05-03,200282741.27,1004.9296494,200307141.39,75137923.65,0.0,1
14356961000148,2012-05-04,220826488.57,1016.2642728,218056464.96,15490054.96,0.0,1
14356961000148,2012-05-07,237218132.2,1024.9504968,237329773.3,17464533.97,55000.0,1
14356961000148,2012-05-08,237228147.95,1017.1864205,236962007.61,1430025.0,0.0,1
14356961000148,2012-05-09,235737314.31,1010.7807871,235469762.22,0.0,0.0,1
14356961000148,2012-05-10,237101310.67,1018.8825269,237357129.65,0.0,0.0,1
14356961000148,2012-05-11,237277968.04,1018.2068711,237199730.05,0.0,0.0,1
14356961000148,2012-05-14,237319476.35,1018.7395388,237323819.39,0.0,0.0,1
14356961000148,2012-05-15,237361680.44,1019.5799047,237519589.6,0.0,0.0,1
14356961000148,2012-05-16,237803692.48,1021.2300052,237903994.18,0.0,0.0,1
14356961000148,2012-05-17,238440099.18,1024.1086431,238574596.75,0.0,0.0,1
14356961000148,2012-05-18,239014159.37,1026.3979679,239107913.92,0.0,0.0,1
14356961000148,2012-05-21,238660150.38,1023.9177172,238530118.98,0.0,0.0,1
14356961000148,2012-05-22,236635822.02,1014.2671579,236281941.19,0.0,0.0,1
14356961000148,2012-05-23,236758023.59,1016.9932459,236917005.99,0.0,0.0,1
14356961000148,2012-05-24,236039544.58,1012.3015625,235824039.45,0.0,0.0,1
14356961000148,2012-05-25,236223422.87,1015.2213132000003,236504219.57,0.0,0.0,1
14356961000148,2012-05-28,236719639.33,1017.16397823,236956779.49,0.0,0.0,1
14356961000148,2012-05-29,232694421.78,1019.85293047,237583193.2,0.0,0.0,1
14356961000148,2012-05-30,232644657.85,1019.66235627,237538797.36,0.0,0.0,1
14356961000148,2012-05-31,237146419.69,1017.23591811,236973538.48,0.0,0.0,1
14356961000148,2012-06-01,236701882.02,1014.9790333999999,236447778.48,0.0,0.0,1
14356961000148,2012-06-04,234813703.52,1005.86777514,234325235.35,0.0,0.0,1
14356961000148,2012-06-05,234551858.64,1007.24217814,234645413.92,0.0,0.0,1
14356961000148,2012-06-06,234993189.48,1009.32326807,235130221.07,0.0,0.0,2
14356961000148,2012-06-08,235964068.83,1014.65180563,236371548.06,0.0,0.0,2
