CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST
7194559000149,2005-09-19,529299.0,1.0,529299.0,529290.0,0.0,30
7194559000149,2005-09-20,2365223.16,1.0006288,2365149.77,1835526.95,0.0,146
7194559000149,2005-09-21,4565980.4,1.0013199000000002,4565719.61,2198936.31,0.0,273
7194559000149,2005-09-22,6600301.74,1.001982,6599716.94,2030978.36,0.0,396
7194559000149,2005-09-23,8726243.57,1.002667,8725208.25,2120979.44,0.0,510
7194559000149,2005-09-26,10751164.04,1.003329,10749546.57,2018577.6,0.0,641
7194559000149,2005-09-27,13304065.16,1.0039898,13301739.31,2545113.0,0.0,771
7194559000149,2005-09-28,15365774.32,1.0046437,15344570.72,2052179.69,18011.72,897
7194559000149,2005-09-29,16819333.76,1.005299,16797136.75,1442557.21,0.0,996
7194559000149,2005-09-30,18847455.3,1.0059565,18824174.06,2016051.41,0.0,1121
7194559000149,2005-10-03,21214578.98,1.0066356,21212955.53,2376073.67,0.0,1284
7194559000149,2005-10-04,23809148.59,1.0073064,23806133.74,2579042.36,0.0,1426
7194559000149,2005-10-05,27045287.28,1.0079685,27008651.75,3218934.29,32064.0,1608
7194559000149,2005-10-06,29564065.6,1.0086334000000001,29525669.01,2499201.18,0.0,1774
7194559000149,2005-10-07,32151349.18,1.0092888,32111022.38,2566167.88,0.0,1940
7194559000149,2005-10-10,35338337.0,1.0099459000000002,35315705.88,3197386.78,13609.24,2154
7194559000149,2005-10-11,40810874.01,1.0106077,40735895.41,5447080.52,50032.76,2452
7194559000149,2005-10-13,47815388.07,1.0112648000000002,47737750.9,6975368.9,0.0,2894
7194559000149,2005-10-14,63857413.34,1.0119324,63790298.98,16021033.36,0.0,3828
7194559000149,2005-10-17,100990023.16,1.0125898000000002,100963822.92,37137089.24,5006.55,6181
7194559000149,2005-10-18,101061756.5,1.0132437,101029027.26,0.0,0.0,6181
7194559000149,2005-10-19,101134293.0,1.0139056999999998,101095029.33,0.0,0.0,6181
7194559000149,2005-10-20,101201061.35,1.0145614,101160410.51,0.0,0.0,6181
