CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST
32398353000188,2019-05-07,11999000.0,100.0,12000000.0,12000000.0,0.0,1
32398353000188,2019-05-08,12001891.04,100.019453,12002334.42,0.0,0.0,1
32398353000188,2019-05-09,12004935.5,100.039733,12004768.03,0.0,0.0,1
32398353000188,2019-05-10,12006437.66,100.057385,12006886.31,0.0,0.0,1
32398353000188,2019-05-13,12008672.99,100.074331,12008919.73,0.0,0.0,1
32398353000188,2019-05-14,12010880.31,100.091042,12010925.11,0.0,0.0,1
32398353000188,2019-05-15,12014940.93,100.123198,12014783.76,0.0,0.0,1
32398353000188,2019-05-16,12016511.76,100.134604,12016152.58,0.0,0.0,1
32398353000188,2019-05-17,12018946.0,100.153206,12018384.79,0.0,0.0,1
32398353000188,2019-05-20,12022356.87,100.179946,12021593.6,0.0,0.0,1
32398353000188,2019-05-21,12026395.44,100.211917,12025430.08,0.0,0.0,1
32398353000188,2019-05-22,12028989.77,100.231852,12027822.27,0.0,0.0,1
32398353000188,2019-05-23,12032607.75,100.260317,12031238.08,0.0,0.0,1
32398353000188,2019-05-24,12035697.06,100.284376,12034125.18,0.0,0.0,1
32398353000188,2019-05-27,12039039.84,100.310547,12037265.71,0.0,0.0,1
32398353000188,2019-05-28,12043894.89,100.34932,12041918.47,0.0,0.0,1
32398353000188,2019-05-29,12047182.85,100.375034,12045004.08,0.0,0.0,1
32398353000188,2019-05-30,12049489.13,100.392566,12047107.98,0.0,0.0,1
32398353000188,2019-05-31,12052726.25,100.417855,12050142.69,0.0,0.0,1
32398353000188,2019-06-03,12054017.48,100.426929,12051231.48,0.0,0.0,1
32398353000188,2019-06-04,12053073.13,100.439555,12052746.66,0.0,0.0,1
32398353000188,2019-06-05,12051496.31,100.424728,12050967.36,0.0,0.0,1
32398353000188,2019-06-06,12059949.94,100.493487,12059218.54,0.0,0.0,1
32398353000188,2019-06-07,12063762.19,100.52356800000001,12062828.23,0.0,0.0,1
32398353000188,2019-06-10,12065731.23,100.538288,12064594.66,0.0,0.0,1
32398353000188,2019-06-11,12072687.86,100.594572,12071348.66,0.0,0.0,1
32398353000188,2019-06-12,12073298.03,100.59796700000001,12071756.12,0.0,0.0,1
32398353000188,2019-06-13,12080337.08,100.654937,12078592.46,0.0,0.0,1
32398353000188,2019-06-14,12082749.33,100.673349,12080801.92,0.0,0.0,1
32398353000188,2019-06-17,12084523.47,100.68644300000001,12082373.24,0.0,0.0,1
32398353000188,2019-06-18,12090800.43,100.737061,12088447.36,0.0,0.0,1
32398353000188,2019-06-19,12096509.45,100.782945,12093953.46,0.0,0.0,1
32398353000188,2019-06-21,12107510.79,100.87293100000001,12104751.81,0.0,0.0,1
32398353000188,2019-06-24,12110236.93,100.893957,12107274.84,0.0,0.0,1
32398353000188,2019-06-25,12105670.05,100.854206,12102504.82,0.0,0.0,1
32398353000188,2019-06-26,12109223.09,100.88212299999999,12105854.77,0.0,0.0,1
32398353000188,2019-06-27,12113851.25,100.918998,12110279.8,0.0,0.0,1
32398353000188,2019-06-28,12123910.41,101.001131,12120135.77,0.0,0.0,1
32398353000188,2019-07-01,12128533.27,101.037961,12124555.32,0.0,0.0,1
32398353000188,2019-07-02,12120386.69,100.991903,12119028.46,0.0,0.0,1
32398353000188,2019-07-03,12131715.54,101.084479,12130137.5,0.0,0.0,1
32398353000188,2019-07-04,12144505.29,101.189227,12142707.3,0.0,0.0,1
32398353000188,2019-07-05,12149704.04,101.230716,12147685.94,0.0,0.0,1
32398353000188,2019-07-08,12158306.9,101.290772,12154892.64,0.0,0.0,1
32398353000188,2019-07-09,12161744.24,101.327381,12159285.72,0.0,0.0,1
32398353000188,2019-07-10,12170251.18,101.405246,12168629.63,0.0,0.0,1
32398353000188,2019-07-11,12173640.67,101.431405,12171768.7,0.0,0.0,1
32398353000188,2019-07-12,12172176.36,101.417616,12170113.93,0.0,0.0,1
32398353000188,2019-07-15,12173028.26,101.422878,12170745.39,0.0,0.0,1
32398353000188,2019-07-16,12174808.94,101.43588,12172305.62,0.0,0.0,1
32398353000188,2019-07-17,12180468.64,101.481207,12177744.85,0.0,0.0,1
32398353000188,2019-07-18,12187678.66,101.539452,12184734.34,0.0,0.0,1
32398353000188,2019-07-19,12183826.29,101.505511,12180661.35,0.0,0.0,1
32398353000188,2019-07-22,12184873.74,101.512401,12181488.23,0.0,0.0,1
32398353000188,2019-07-23,12184439.45,101.506944,12180833.36,0.0,0.0,1
32398353000188,2019-07-24,12187727.91,101.53251,12183901.25,0.0,0.0,1
32398353000188,2019-07-25,12177191.92,101.442872,12173144.65,0.0,0.0,1
32398353000188,2019-07-26,12183311.8,101.492033,12179044.05,0.0,0.0,1
32398353000188,2019-07-29,12188892.48,101.536701,12184404.18,0.0,0.0,1
32398353000188,2019-07-30,12193298.62,101.57158,12188589.7,0.0,0.0,1
32398353000188,2019-07-31,12188388.24,101.528822,12183458.65,0.0,0.0,1
32398353000188,2019-08-01,12205725.67,101.671462,12200575.47,0.0,0.0,1
32398353000188,2019-08-02,12208264.72,101.71946,12206335.28,0.0,0.0,1
32398353000188,2019-08-05,12199906.66,101.64796899999999,12197756.34,0.0,0.0,1
32398353000188,2019-08-06,12213459.72,101.75907099999999,12211088.62,0.0,0.0,1
32398353000188,2019-08-07,12221231.11,101.82199200000001,12218639.06,0.0,0.0,1
32398353000188,2019-08-08,12237218.86,101.95338100000001,12234405.77,0.0,0.0,1
32398353000188,2019-08-09,12245019.4,102.016542,12241985.08,0.0,0.0,1
32398353000188,2019-08-12,12234074.47,101.923441,12230812.96,0.0,0.0,1
32398353000188,2019-08-13,12236425.52,101.941141,12232936.97,0.0,0.0,1
32398353000188,2019-08-14,12232103.01,101.903228,12228387.39,0.0,0.0,1
32398353000188,2019-08-15,12230009.51,101.88389000000001,12226066.87,0.0,0.0,1
32398353000188,2019-08-16,12241387.09,101.976812,12237217.46,0.0,0.0,1
32398353000188,2019-08-19,12240162.91,101.96471700000001,12235766.15,0.0,0.0,1
32398353000188,2019-08-20,12239372.97,101.956242,12234749.1,0.0,0.0,1
32398353000188,2019-08-21,12253166.53,102.069296,12248315.56,0.0,0.0,1
32398353000188,2019-08-22,12254509.64,102.07859499999999,12249431.41,0.0,0.0,1
32398353000188,2019-08-23,12248677.65,102.028101,12243372.14,0.0,0.0,1
32398353000188,2019-08-26,12232950.77,101.89515,12227418.06,0.0,0.0,1
32398353000188,2019-08-27,12239212.32,101.945438,12233452.61,0.0,0.0,1
32398353000188,2019-08-28,12236852.57,101.92388100000001,12230865.78,0.0,0.0,1
32398353000188,2019-08-29,12243013.07,101.973326,12236799.23,0.0,0.0,1
32398353000188,2019-08-30,12258379.97,102.099491,12251939.0,0.0,0.0,1
32398353000188,2019-09-02,12260708.16,102.116999,12254039.88,0.0,0.0,1
32398353000188,2019-09-03,12257100.85,102.114277,12253713.35,0.0,0.0,1
32398353000188,2019-09-04,12262630.26,102.158461,12259015.43,0.0,0.0,1
32398353000188,2019-09-05,32261526.38,102.147368,32257684.16,20000000.0,0.0,1
32398353000188,2019-09-06,32266707.84,102.162681,32262520.22,0.0,0.0,1
32398353000188,2019-09-09,32266323.57,102.160371,32261790.51,0.0,0.0,1
32398353000188,2019-09-10,32264087.12,102.152195,32259208.62,0.0,0.0,1
32398353000188,2019-09-11,32283954.23,102.214012,32278730.31,0.0,0.0,1
