CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST
18979770000193,2013-12-09,1612112.97,1.0,1612112.97,1612112.97,0.0,1
18979770000193,2013-12-10,1612718.12,1.0003049000000002,1612604.48,0.0,0.0,1
18979770000193,2013-12-11,2613321.48,1.0006087,2613094.21,1000000.0,0.0,1
18979770000193,2013-12-12,12621447.85,1.0036769,12621106.95,10000000.0,0.0,1
18979770000193,2013-12-13,12596371.19,1.0016005,12594996.64,0.0,0.0,1
18979770000193,2013-12-16,12561729.51,0.9989098,12561161.34,0.0,0.0,1
18979770000193,2013-12-17,12535332.96,0.9968016,12534651.14,0.0,0.0,1
18979770000193,2013-12-18,12292158.08,1.0043339,14291362.64,1661994.69,0.0,1
18979770000193,2013-12-19,14321867.14,1.006314,14319540.1,0.0,0.0,1
18979770000193,2013-12-20,14431625.54,1.014119,14430602.81,0.0,0.0,1
18979770000193,2013-12-23,14389888.32,1.0111749,14388709.29,0.0,0.0,1
18979770000193,2013-12-24,14393589.97,1.0114231,14392239.9,0.0,0.0,1
18979770000193,2013-12-26,12337323.57,1.0074569,14335802.44,0.0,0.0,1
18979770000193,2013-12-27,12300959.89,1.0048894,14299268.35,0.0,0.0,1
18979770000193,2013-12-30,14373923.68,1.0100051,14372062.18,0.0,0.0,1
18979770000193,2013-12-31,14378430.56,1.0103098,14376398.22,0.0,0.0,1
18979770000193,2014-01-02,14500342.43,1.019008,14500171.55,0.0,0.0,1
18979770000193,2014-01-03,14423537.46,1.0135984,14423194.2,0.0,0.0,1
18979770000193,2014-01-06,14394153.95,1.0115214,14393639.26,0.0,0.0,1
18979770000193,2014-01-07,14369894.97,1.0098046,14369209.19,0.0,0.0,1
18979770000193,2014-01-08,14449599.57,1.0153939,14448742.98,0.0,0.0,1
18979770000193,2014-01-09,14455928.75,1.0158243,14454868.27,0.0,0.0,1
18979770000193,2014-01-10,14347704.7,1.0083309999999999,14348240.26,0.0,0.0,1
18979770000193,2014-01-13,14273974.46,1.0031353,14274307.33,0.0,0.0,1
18979770000193,2014-01-14,14272445.16,1.0030136,14272576.22,0.0,0.0,1
18979770000193,2014-01-15,14289104.28,1.0041702,14289033.53,0.0,0.0,1
18979770000193,2014-01-16,14356903.5,1.0089206,14356630.77,0.0,0.0,1
18979770000193,2014-01-17,14280287.84,1.0035222,14279812.32,0.0,0.0,1
18979770000193,2014-01-20,14217283.87,0.9990803,14216606.46,0.0,0.0,1
18979770000193,2014-01-21,14328160.14,1.0068581,14327281.61,0.0,0.0,1
18979770000193,2014-01-22,14387443.47,1.0109993,14386209.69,0.0,0.0,1
18979770000193,2014-01-23,14456804.26,1.0158700999999999,14455520.13,0.0,0.0,1
18979770000193,2014-01-24,14451421.5,1.0154775,14449933.4,0.0,0.0,1
18979770000193,2014-01-27,14478770.24,1.0173851,14477078.24,0.0,0.0,1
18979770000193,2014-01-28,14533830.2,1.0212401,14531933.97,0.0,0.0,1
18979770000193,2014-01-29,14564380.39,1.0233727,14562279.29,0.0,0.0,1
18979770000193,2014-01-30,14443716.64,1.0148785,14441410.3,0.0,0.0,1
18979770000193,2014-01-31,14452812.86,1.0155035,14450302.71,0.0,0.0,1
18979770000193,2014-02-03,14445078.29,1.0152101,14446127.96,0.0,0.0,1
18979770000193,2014-02-04,14382089.84,1.0107692,14382935.62,0.0,0.0,1
18979770000193,2014-02-05,14331689.01,1.007213,14332331.71,0.0,0.0,1
18979770000193,2014-02-06,14344380.32,1.0080905999999998,14344820.5,0.0,0.0,1
18979770000193,2014-02-07,14327310.79,1.0068768,14327548.31,0.0,0.0,1
18979770000193,2014-02-10,14393342.22,1.011503,14393377.28,0.0,0.0,1
18979770000193,2014-02-11,14455717.38,1.0158722,14455549.2,0.0,0.0,1
18979770000193,2014-02-12,14515876.66,1.0200856,14515504.53,0.0,0.0,1
18979770000193,2014-02-13,14464536.55,1.0164632,14463959.73,0.0,0.0,1
18979770000193,2014-02-14,14403403.36,1.0121527,14402622.48,0.0,0.0,1
18979770000193,2014-02-17,14424510.2,1.0136126,14423395.96,0.0,0.0,1
18979770000193,2014-02-18,14432180.16,1.0141464,14430992.35,0.0,0.0,1
18979770000193,2014-02-19,14455421.56,1.0157654,14454030.03,0.0,0.0,1
18979770000193,2014-02-20,14400961.54,1.0119239,14399366.07,0.0,0.0,1
18979770000193,2014-02-21,14327447.83,1.0067434000000002,14325649.07,0.0,0.0,1
18979770000193,2014-02-24,14265545.15,1.0023789,14263543.96,0.0,0.0,1
18979770000193,2014-02-25,14238267.94,1.0004478,14236065.06,0.0,0.0,1
18979770000193,2014-02-26,14309278.98,1.005424,14306874.73,0.0,0.0,1
18979770000193,2014-02-27,14214378.69,0.9987406,14211772.25,0.0,0.0,1
18979770000193,2014-02-28,14273434.67,1.0028741,14270590.11,0.0,0.0,1
18979770000193,2014-03-05,14188849.94,0.9971532,14189184.8,0.0,0.0,1
18979770000193,2014-03-06,14196423.79,0.9976688,14196520.8,0.0,0.0,1
18979770000193,2014-03-07,14297947.09,1.0047867,14297806.16,0.0,0.0,1
18979770000193,2014-03-10,14319688.88,1.0062978,14319308.83,0.0,0.0,1
18979770000193,2014-03-11,14370481.47,1.0098504000000001,14369862.03,0.0,0.0,1
18979770000193,2014-03-12,14344711.94,1.0080226,14343852.5,0.0,0.0,1
18979770000193,2014-03-13,14323631.74,1.0065243000000001,14322532.6,0.0,0.0,1
18979770000193,2014-03-14,14269386.98,1.0026954,14268048.41,0.0,0.0,1
18979770000193,2014-03-17,14315679.45,1.0059319,14314102.09,0.0,0.0,1
18979770000193,2014-03-18,14320964.19,1.0062865,14319147.51,0.0,0.0,1
18979770000193,2014-03-19,14331695.84,1.0070238,14329639.76,0.0,0.0,1
18979770000193,2014-03-20,10259617.68,1.0019415999999999,14257322.1,0.0,0.0,1
18979770000193,2014-03-21,12247865.1,1.0010989,14245330.85,0.0,0.0,1
18979770000193,2014-03-24,14246111.66,1.000959,14243338.91,0.0,0.0,1
18979770000193,2014-03-25,14244590.99,1.0008353,14241579.74,0.0,0.0,1
18979770000193,2014-03-26,14251839.52,1.001328,14248589.81,0.0,0.0,1
18979770000193,2014-03-27,14210084.83,0.9983769,14206596.56,0.0,0.0,1
18979770000193,2014-03-28,14211326.9,0.9984474,14207600.57,0.0,0.0,1
