CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST
17546013000163,2015-08-07,4572321.75,100.0,4573291.54,4573321.41,0.0,1
17546013000163,2015-08-10,4474551.32,100.0474394,4575490.97,0.0,0.0,1
17546013000163,2015-08-11,4717656.91,100.0989396,4948337.42,370491.18,0.0,1
17546013000163,2015-08-12,5824719.57,100.18172679999999,5925223.57,972793.61,0.0,1
17546013000163,2015-08-13,5928099.55,100.2608919,5929905.77,0.0,0.0,1
17546013000163,2015-08-14,6099372.46,100.2884151,6198292.44,266758.82,0.0,1
17546013000163,2015-08-17,6096383.67,100.2698003,6197141.96,0.0,0.0,1
17546013000163,2015-08-18,6202913.31,100.3127195,6199794.57,0.0,0.0,1
17546013000163,2015-08-19,6205934.44,100.3966016,6204978.87,0.0,0.0,1
17546013000163,2015-08-20,6208199.7,100.3885708,6204482.53,0.0,0.0,1
17546013000163,2015-08-21,6202722.06,100.3779395,6203825.47,0.0,0.0,1
17546013000163,2015-08-24,6110558.7,100.3100699,6199630.81,0.0,0.0,1
17546013000163,2015-08-25,6197101.16,100.378323,6203849.17,0.0,0.0,1
17546013000163,2015-08-26,6213789.43,100.67590799999999,6222241.31,0.0,0.0,1
17546013000163,2015-08-27,6220044.62,100.7102795,6224365.63,0.0,0.0,1
17546013000163,2015-08-28,6219677.6,100.72625550000001,6225353.02,0.0,0.0,1
17546013000163,2015-08-31,6210228.64,100.62151159999999,6218879.36,0.0,0.0,1
17546013000163,2015-09-01,6208666.52,100.6669025,6221684.73,0.0,0.0,1
17546013000163,2015-09-02,6210398.67,100.7636803,6227666.05,0.0,0.0,1
17546013000163,2015-09-03,6217726.06,100.8483695,6232900.24,0.0,0.0,1
17546013000163,2015-09-04,6217999.13,100.9665151,6240202.19,0.0,0.0,1
17546013000163,2015-09-08,6217505.25,100.9402697,6238580.1,0.0,0.0,1
17546013000163,2015-09-09,6223093.63,101.014158,6243146.74,0.0,0.0,1
17546013000163,2015-09-10,6223445.81,101.078756,6247139.2,0.0,0.0,1
17546013000163,2015-09-11,6230461.07,101.2084546,6255155.18,0.0,0.0,1
