CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST
8196003000154,2006-09-01,466255811.25,10000.0,466294412.84,466294412.84,0.0,1
8196003000154,2006-09-04,465389684.14,9980.4984,465385063.95,0.0,0.0,1
8196003000154,2006-09-05,465741902.39,9987.9531,465732671.02,0.0,0.0,1
8196003000154,2006-09-06,467139001.56,10017.8158,467125155.57,0.0,0.0,1
8196003000154,2006-09-08,467650986.14,10028.6964,467632511.73,0.0,0.0,1
8196003000154,2006-09-11,468733521.38,10051.8128,468710413.52,0.0,0.0,1
8196003000154,2006-09-12,468283804.89,10042.0687,468256052.9,0.0,0.0,1
8196003000154,2006-09-13,467670112.87,10028.8082,467637721.26,0.0,0.0,1
8196003000154,2006-09-14,467946065.82,10034.6268,467909040.71,0.0,0.0,1
8196003000154,2006-09-15,467340302.73,10021.5364,467298641.44,0.0,0.0,1
8196003000154,2006-09-18,467070172.36,10015.6439,467023880.93,0.0,0.0,1
8196003000154,2006-09-19,468218410.67,10040.1694,468167491.83,0.0,0.0,1
8196003000154,2006-09-20,467476410.55,10024.1573,467420852.96,0.0,0.0,1
8196003000154,2006-09-21,467545934.15,10025.5489,467485745.21,0.0,0.0,1
8196003000154,2006-09-22,467615772.02,10026.9473,467550951.09,0.0,0.0,1
8196003000154,2006-09-25,467685646.52,10028.3465,467616192.95,0.0,0.0,1
8196003000154,2006-09-26,467755557.68,10029.7464,467681470.83,0.0,0.0,1
8196003000154,2006-09-27,467825551.9,10031.1481,467746831.12,0.0,0.0,1
8196003000154,2006-09-28,467895582.86,10032.5506,467812227.5,0.0,0.0,1
8196003000154,2006-09-29,467966366.71,10033.9548,467877706.42,0.0,0.0,1
8196003000154,2006-10-02,468889961.76,10055.5639,468885325.89,0.0,0.0,1
8196003000154,2006-10-03,468960457.94,10056.9761,468951176.21,0.0,0.0,1
8196003000154,2006-10-04,469030991.07,10058.3891,469017062.83,0.0,0.0,1
8196003000154,2006-10-05,469101561.19,10059.8028,469082985.79,0.0,0.0,1
8196003000154,2006-10-06,469172168.3,10061.2174,469148945.08,0.0,0.0,1
