CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST
7123395000169,2005-06-15,99996718.71,1.0,100000000.0,100000000.0,0.0,1
7123395000169,2005-06-16,100061074.16,1.000523,100052327.4,0.0,0.0,1
7123395000169,2005-06-17,100134840.63,1.001252,100125239.27,0.0,0.0,1
7123395000169,2005-06-20,100206142.79,1.0020069999999999,100200703.64,0.0,0.0,1
7123395000169,2005-06-21,100278401.56,1.002881,100288064.73,0.0,0.0,1
7123395000169,2005-06-22,300360428.25,1.003602,300360142.0,200000000.0,0.0,1
7123395000169,2005-06-23,300529303.15,1.004269,300559879.73,0.0,0.0,1
7123395000169,2005-06-24,300794586.62,1.005016,300783275.61,0.0,0.0,1
7123395000169,2005-06-27,301024043.29,1.00576,301005986.15,0.0,0.0,1
7123395000169,2005-06-28,301258912.8,1.00652,301233600.08,0.0,0.0,1
7123395000169,2005-06-29,301463115.4,1.007249,301451561.61,0.0,0.0,1
7123395000169,2005-06-30,301690642.55,1.0079930000000001,301674392.52,0.0,0.0,1
7123395000169,2005-07-01,301949746.52,1.008704,301887060.0,0.0,0.0,1
7123395000169,2005-07-04,302061866.5,1.009408,302097809.12,0.0,0.0,1
7123395000169,2005-07-05,302266779.15,1.010177,302327834.14,0.0,0.0,1
7123395000169,2005-07-06,302470803.46,1.010914,302548441.58,0.0,0.0,1
7123395000169,2005-07-07,302830667.22,1.011648,302766872.42,0.0,1293.17,1
7123395000169,2005-07-08,302895473.23,1.012373,302979967.61,0.0,3840.0,1
7123395000169,2005-07-11,303213550.25,1.01311,303200726.75,0.0,0.0,1
7123395000169,2005-07-12,303457084.4,1.013831,303416333.35,0.0,0.0,1
7123395000169,2005-07-13,303636002.53,1.014585,303641984.04,0.0,0.0,1
7123395000169,2005-07-14,303855641.31,1.015323,303863024.23,0.0,0.0,1
7123395000169,2005-07-15,304020256.69,1.016059,304083162.85,0.0,19.5,1
7123395000169,2005-07-18,304286829.85,1.016801,304305398.54,0.0,0.0,1
7123395000169,2005-07-19,304515015.71,1.017521,304520839.03,0.0,0.0,1
7123395000169,2005-07-20,304725016.42,1.018256,304740648.49,0.0,0.0,1
7123395000169,2005-07-21,304897790.59,1.018987,304959414.27,0.0,0.0,1
7123395000169,2005-07-22,305043173.74,1.019726,305180699.62,0.0,0.0,1
7123395000169,2005-07-25,305177890.4,1.020432,305391834.71,0.0,0.0,1
7123395000169,2005-07-26,305616078.41,1.021152,305607279.62,0.0,0.0,1
7123395000169,2005-07-27,305861262.41,1.02187,305821964.96,0.0,171.46,1
7123395000169,2005-07-28,305985320.47,1.02255,306025672.9,0.0,0.0,1
7123395000169,2005-07-29,306216776.77,1.023265,306239733.98,0.0,0.65,1
7123395000169,2005-08-01,306380839.8,1.023957,306446808.63,0.0,0.0,1
7123395000169,2005-08-02,306754479.55,1.024669,306659869.41,0.0,0.0,1
7123395000169,2005-08-03,306996970.56,1.025399,306878304.98,0.0,0.0,1
7123395000169,2005-08-04,307057554.62,1.0261280000000002,307096385.38,0.0,0.0,1
7123395000169,2005-08-05,307334112.89,1.026872,307317905.82,0.0,1238.33,1
7123395000169,2005-08-08,307502431.71,1.027586,307531548.84,0.0,0.0,1
7123395000169,2005-08-09,307767817.63,1.028337,307756401.87,0.0,0.0,1
7123395000169,2005-08-10,308016562.68,1.0290620000000001,307973280.07,0.0,0.0,1
7123395000169,2005-08-11,307993372.85,1.029832,308203601.47,0.0,0.0,1
7123395000169,2005-08-12,308335134.34,1.030557,308420537.49,0.0,4.7,1
7123395000169,2005-08-15,308759324.81,1.031241,308625162.63,0.0,250.92,1
7123395000169,2005-08-16,308886905.15,1.0319969999999998,308851297.01,0.0,0.0,1
7123395000169,2005-08-17,309088264.25,1.032769,309082494.0,0.0,0.0,1
7123395000169,2005-08-18,309144396.89,1.03352,309307202.76,0.0,0.0,1
7123395000169,2005-08-19,309150658.97,1.034253,309526442.38,0.0,0.95,1
7123395000169,2005-08-22,309909427.56,1.0349979999999999,309749543.73,0.0,0.0,1
7123395000169,2005-08-23,309856223.62,1.035711,309962796.63,0.0,0.0,1
7123395000169,2005-08-24,310189564.86,1.036438,310180599.49,0.0,0.0,1
7123395000169,2005-08-25,310557983.89,1.037189,310405084.12,0.0,0.0,1
7123395000169,2005-08-26,310574605.41,1.03793,310626973.58,0.0,0.0,1
7123395000169,2005-08-29,310918018.92,1.038685,310852870.54,0.0,0.0,1
7123395000169,2005-08-30,311008562.95,1.039441,311079090.97,0.0,0.0,1
7123395000169,2005-08-31,311285031.95,1.040154,311292649.61,0.0,0.0,1
7123395000169,2005-09-01,311452453.59,1.040921,311522252.61,0.0,0.0,1
7123395000169,2005-09-02,311860901.72,1.041678,311748408.85,0.0,281.71,1
7123395000169,2005-09-05,311984462.08,1.042416,311969353.11,0.0,0.0,1
7123395000169,2005-09-06,312268485.62,1.043162,312192436.67,0.0,0.0,1
7123395000169,2005-09-08,312533769.28,1.043929,312421110.73,0.0,1048.03,1
7123395000169,2005-09-09,312635252.07,1.044675,312644156.34,0.0,1.07,1
7123395000169,2005-09-12,312873495.52,1.04544,312873171.31,0.0,0.0,1
