CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST
18878999000131,2014-01-28,0.0,0.0,0.0,0.0,0.0,0
18878999000131,2014-02-04,200000.0,1.0,0.0,200000.0,0.0,1
18878999000131,2014-02-05,200000.0,1.0,200000.0,0.0,0.0,1
18878999000131,2014-02-06,204710.31,1.0235357,204707.14,0.0,0.0,1
18878999000131,2014-02-07,206165.54,1.0203593,204071.86,0.0,0.0,1
18878999000131,2014-02-10,194597.54,1.01250315,202500.63,0.0,0.0,1
18878999000131,2014-02-11,197845.07,1.02872475,205744.95,0.0,0.0,1
18878999000131,2014-02-12,196923.03,1.02409825,204819.65,0.0,0.0,1
18878999000131,2014-02-13,1195447.51,1.01670445,203340.89,0.0,0.0,1
18878999000131,2014-02-14,2047023.09,1.02456625,1204913.25,1000000.0,0.0,1
18878999000131,2014-02-17,3027854.68,1.0116519590000002,2039725.75,850000.0,0.0,1
18878999000131,2014-02-18,2985382.21,0.990570672,2997220.97,1000000.0,0.0,1
18878999000131,2014-02-19,3020130.85,1.002039279,3031922.13,0.0,0.0,1
18878999000131,2014-02-20,3029440.77,1.0051003,3041184.02,0.0,0.0,1
18878999000131,2014-02-21,3034455.86,1.006741846,3046150.93,0.0,0.0,1
18878999000131,2014-02-24,3036084.43,1.007264133,3047731.24,0.0,0.0,1
18878999000131,2014-02-25,2993635.1,0.993218827,3005233.63,0.0,0.0,1
18878999000131,2014-02-26,2988176.03,0.991398889,2999726.95,0.0,0.0,1
18878999000131,2014-02-27,3052479.61,1.012635284,3063983.01,0.0,0.0,1
18878999000131,2014-02-28,3020327.03,1.00199293,3031781.89,0.0,0.0,1
18878999000131,2014-03-05,2989045.97,0.99163878,3000452.8,0.0,0.0,1
18878999000131,2014-03-06,3021223.63,1.002257671,3032582.93,0.0,0.0,1
18878999000131,2014-03-07,2966444.48,0.984137484,2977755.74,0.0,0.0,1
18878999000131,2014-03-10,2923855.26,0.9700463109999999,2935119.35,0.0,0.0,1
18878999000131,2014-03-11,2934018.86,0.973021562,2944121.72,0.0,0.0,1
18878999000131,2014-03-12,2943773.54,0.97599049,2953104.96,0.0,0.0,1
18878999000131,2014-03-13,2917302.99,0.967226609,2926587.63,0.0,0.0,1
18878999000131,2014-03-14,2888192.8,0.957590475,2897431.08,0.0,0.0,1
18878999000131,2014-03-17,2897676.56,0.961040149,2907868.94,0.0,0.0,1
18878999000131,2014-03-18,2961243.89,0.982033699,2971390.21,0.0,0.0,1
