CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST
25306722000108,2016-09-21,51000000.0,1.0,51000000.0,51000000.0,0.0,1
25306722000108,2016-09-22,51136388.32,1.002674,51136388.32,0.0,0.0,1
25306722000108,2016-09-23,51166662.8,1.003267,51166662.8,0.0,0.0,1
25306722000108,2016-09-26,51148284.81,1.002907,51148284.81,0.0,0.0,1
25306722000108,2016-09-27,51447058.86,1.004844,51447058.86,200000.0,0.0,1
25306722000108,2016-09-28,51525559.46,1.006377,51525553.51,0.0,0.0,1
25306722000108,2016-09-29,51474120.21,1.005372,51474108.3,0.0,0.0,1
25306722000108,2016-09-30,51533515.77,1.006532,51533497.9,0.0,0.0,1
25306722000108,2016-10-03,51709373.68,1.009966,51709315.07,0.0,0.0,1
25306722000108,2016-10-04,51637439.75,1.008561,51637358.28,0.0,0.0,1
25306722000108,2016-10-05,51768779.51,1.011125,51768657.29,0.0,0.0,1
25306722000108,2016-10-06,51797565.17,1.011687,51797402.2,0.0,0.0,1
25306722000108,2016-10-07,51845478.12,1.012622,51845274.42,0.0,0.0,1
25306722000108,2016-10-10,51885398.85,1.013443,51887310.56,0.0,0.0,1
25306722000108,2016-10-11,51884428.5,1.013423,51886299.45,0.0,0.0,1
25306722000108,2016-10-13,51927436.04,1.014262,51929266.25,0.0,0.0,1
25306722000108,2016-10-14,51950269.0,1.014707,51952036.11,0.0,0.0,1
25306722000108,2016-10-17,51995189.65,1.015583,51996893.67,0.0,0.0,1
25306722000108,2016-10-18,52051185.95,1.016675,52052826.88,0.0,0.0,1
25306722000108,2016-10-19,52164525.8,1.018888,52166103.63,0.0,0.0,1
25306722000108,2016-10-20,52201112.39,1.019601,52202627.12,0.0,0.0,1
25306722000108,2016-10-21,52129134.93,1.018192,52130468.15,0.0,0.0,1
25306722000108,2016-10-24,52247533.88,1.0205030000000002,52248804.0,0.0,0.0,1
25306722000108,2016-10-25,52198071.42,1.019536,52199278.44,0.0,0.0,1
25306722000108,2016-10-26,52131519.15,1.018235,52132663.07,0.0,0.0,1
25306722000108,2016-10-27,52111314.46,1.017841,52112513.7,0.0,0.0,1
25306722000108,2016-10-28,52101190.98,1.017642,52102327.11,0.0,0.0,1
25306722000108,2016-10-31,52159108.45,1.018772,52160181.48,0.0,0.0,1
25306722000108,2016-11-01,52080864.24,1.017243,52081876.22,0.0,0.0,1
25306722000108,2016-11-03,52079967.6,1.017226,52081038.04,0.0,0.0,1
25306722000108,2016-11-04,52143310.57,1.018462,52144319.96,0.0,0.0,1
25306722000108,2016-11-07,52274929.08,1.021032,52275877.42,0.0,0.0,1
25306722000108,2016-11-08,52351389.86,1.022524,52352277.14,0.0,0.0,1
25306722000108,2016-11-09,52272054.75,1.020973,52272880.98,0.0,0.0,1
25306722000108,2016-11-10,51887821.63,1.013468,51888586.8,0.0,0.0,1
25306722000108,2016-11-11,51827624.17,1.012291,51828328.29,0.0,0.0,1
25306722000108,2016-11-14,51542377.47,1.006718,51543020.52,0.0,0.0,1
25306722000108,2016-11-16,51781707.06,1.011391,51782289.06,0.0,0.0,1
25306722000108,2016-11-17,51804425.69,1.011834,51804946.62,0.0,0.0,1
25306722000108,2016-11-18,51886767.71,1.013441,51887227.57,0.0,0.0,1
25306722000108,2016-11-21,52104863.51,1.0177,52105262.32,0.0,0.0,1
25306722000108,2016-11-22,52145720.38,1.0184959999999998,52146058.12,0.0,0.0,1
25306722000108,2016-11-23,52171024.65,1.018989,52171301.32,0.0,0.0,1
25306722000108,2016-11-24,52168056.68,1.01893,52168272.28,0.0,0.0,1
25306722000108,2016-11-25,52068284.73,1.01698,52068439.25,0.0,0.0,1
25306722000108,2016-11-28,52142476.13,1.018428,52142569.59,0.0,0.0,1
25306722000108,2016-11-29,52201531.79,1.01958,52201564.18,0.0,0.0,1
25306722000108,2016-11-30,52311253.21,1.021722,52311224.52,0.0,0.0,1
25306722000108,2016-12-01,51965483.07,1.014968,51965384.24,0.0,0.0,1
25306722000108,2016-12-02,51936141.7,1.0143950000000002,51936092.74,0.0,0.0,1
25306722000108,2016-12-05,52186737.77,1.019289,52186618.67,0.0,0.0,1
25306722000108,2016-12-06,52172588.49,1.0190110000000001,52172399.25,0.0,0.0,1
25306722000108,2016-12-07,52271126.61,1.020934,52270867.25,0.0,0.0,1
25306722000108,2016-12-08,52485130.94,1.025113,52484801.44,0.0,0.0,1
25306722000108,2016-12-09,52516409.16,1.025722,52516009.51,0.0,0.0,1
25306722000108,2016-12-12,52532877.97,1.026042,52532408.18,0.0,0.0,1
25306722000108,2016-12-13,52556712.08,1.026507,52556172.16,0.0,0.0,1
25306722000108,2016-12-14,52613097.41,1.027606,52612487.35,0.0,0.0,1
25306722000108,2016-12-15,52657627.28,1.028483,52657345.58,0.0,0.0,1
25306722000108,2016-12-16,52717547.49,1.029652,52717195.64,0.0,0.0,1
25306722000108,2016-12-19,52782381.28,1.030917,52781959.28,0.0,0.0,1
25306722000108,2016-12-20,52858956.94,1.032411,52858464.8,0.0,0.0,1
25306722000108,2016-12-21,52998385.9,1.035133,52997823.63,0.0,0.0,1
25306722000108,2016-12-22,53109188.58,1.037296,53108556.15,0.0,0.0,1
25306722000108,2016-12-23,53141127.29,1.0379180000000001,53140424.7,0.0,0.0,1
25306722000108,2016-12-26,53184475.42,1.0387629999999999,53183702.7,0.0,0.0,1
25306722000108,2016-12-27,53221499.4,1.039485,53220656.54,0.0,0.0,1
25306722000108,2016-12-28,53267922.84,1.04039,53267009.81,0.0,0.0,1
25306722000108,2016-12-29,53335366.3,1.041706,53334383.13,0.0,0.0,1
25306722000108,2016-12-30,53357513.17,1.042137,53356459.85,0.0,0.0,1
25306722000108,2017-01-02,53522100.38,1.045351,53520977.46,0.0,0.0,1
25306722000108,2017-01-03,53534762.56,1.045599,53533702.54,0.0,0.0,1
25306722000108,2017-01-04,53476800.6,1.044466,53475670.98,0.0,0.0,1
25306722000108,2017-01-05,53561363.91,1.046116,53560164.68,0.0,0.0,1
25306722000108,2017-01-06,53596831.4,1.046808,53595562.57,0.0,0.0,1
25306722000108,2017-01-09,53642897.24,1.047706,53641558.79,0.0,0.0,1
25306722000108,2017-01-10,53707131.12,1.049001,53707879.23,0.0,0.0,1
